Politician,Issuer,PublishedDate,TradedDate,DaysAfter,Owner,Type,SizeRange,Price
Michael McCaulRepublicanHouseTX,AVONWORTH SCHOOL DISTRICTN/A,20 Nov2023,31 Oct2023,days17,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,BANGOR TOWNSHIP SCHOOL DISTRICT COUNTY OF BAY STATE OF MICHIGANN/A,20 Nov2023,2 Oct2023,days46,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,18 Oct2023,days30,Spouse,buy,50K–100K,$50.71
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Spouse,buy,50K–100K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Spouse,buy,15K–50K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Spouse,sell,50K–100K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$49.52
Michael McCaulRepublicanHouseTX,COUNTY OF BROWARD FLORIDA AIRPORT SYSTEM REVENUEN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,100K–250K,N/A
Michael McCaulRepublicanHouseTX,Chipotle Mexican Grill IncCMG:US,20 Nov2023,18 Oct2023,days30,Spouse,buy,15K–50K,"$1,840.73"
Michael McCaulRepublicanHouseTX,Chipotle Mexican Grill IncCMG:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,"$1,887.59"
Michael McCaulRepublicanHouseTX,Citigroup IncC:US,20 Nov2023,12 Oct2023,days36,Spouse,sell,100K–250K,$41.53
Michael McCaulRepublicanHouseTX,ConocoPhillipsCOP:US,20 Nov2023,10 Oct2023,days38,Spouse,buy,15K–50K,$120.39
Michael McCaulRepublicanHouseTX,CORE & MAIN INCCNM:US,20 Nov2023,29 Sept2023,days49,Spouse,buy,50K–100K,$28.85
Michael McCaulRepublicanHouseTX,Elevance Health IncELV:US,20 Nov2023,29 Sept2023,days49,Spouse,buy,50K–100K,$435.42
Michael McCaulRepublicanHouseTX,Elevance Health IncELV:US,20 Nov2023,13 Oct2023,days35,Spouse,buy,50K–100K,$454.11
Michael McCaulRepublicanHouseTX,Entegris IncENTG:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$87.82
Michael McCaulRepublicanHouseTX,EPAM Systems IncEPAM:US,20 Nov2023,31 Oct2023,days17,Spouse,sell,15K–50K,$217.57
Michael McCaulRepublicanHouseTX,EPAM Systems IncEPAM:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$210.44
Michael McCaulRepublicanHouseTX,FirstCash Holdings IncFCFS:US,20 Nov2023,5 Oct2023,days43,Spouse,sell,15K–50K,$101.04
Michael McCaulRepublicanHouseTX,Fiserv IncFI:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$112.46
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,31 Oct2023,days17,Spouse,sell,15K–50K,$225.17
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$221.90
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,18 Oct2023,days30,Spouse,sell,50K–100K,$247.76
Michael McCaulRepublicanHouseTX,CITY OF FORT MYERSN/A,20 Nov2023,19 Oct2023,days29,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Fortinet IncFTNT:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$56.26
Michael McCaulRepublicanHouseTX,GARNET VALLEY SCHOOL DISTRICT DELAWARE COUNTY PENNSYLVANIAN/A,20 Nov2023,19 Oct2023,days29,Spouse,buy,15K–50K,N/A
Michael McCaulRepublicanHouseTX,General Electric CoGE:US,20 Nov2023,28 Oct2023,days20,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,Genpact LtdG:US,20 Nov2023,5 Oct2023,days43,Spouse,buy,1K–15K,$35.71
Michael McCaulRepublicanHouseTX,HIDALGO COUNTY TXN/A,20 Nov2023,19 Oct2023,days29,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,HIDALGO COUNTY TXN/A,20 Nov2023,19 Oct2023,days29,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,CITY AND COUNTY OF HONOLULUN/A,20 Nov2023,11 Oct2023,days37,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,IAC/InterActiveCorpIAC:US,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,$50.35
Michael McCaulRepublicanHouseTX,Insight Enterprises IncNSIT:US,20 Nov2023,29 Oct2023,days19,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,Intuit IncINTU:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,100K–250K,$479.52
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,27 Oct2023,days21,Spouse,buy,15K–50K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,25 Oct2023,days23,Spouse,buy,1K–15K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,18 Oct2023,days30,Spouse,buy,50K–100K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,4 Oct2023,days44,Spouse,buy,100K–250K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,2 Oct2023,days46,Spouse,buy,50K–100K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,31 Oct2023,days17,Spouse,buy,50K–100K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,20 Oct2023,days28,Spouse,buy,1K–15K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,19 Oct2023,days29,Spouse,buy,1K–15K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,17 Oct2023,days31,Spouse,buy,15K–50K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,16 Oct2023,days32,Spouse,buy,100K–250K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,12 Oct2023,days36,Spouse,buy,15K–50K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,3 Oct2023,days45,Spouse,buy,50K–100K,$1.00
Michael McCaulRepublicanHouseTX,LAKE COOK KANE AND MCHENRY COUNTIES ILLINOISN/A,20 Nov2023,6 Oct2023,days42,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,Linde PLCLIN:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$370.53
Michael McCaulRepublicanHouseTX,MARICOPA COUNTY ARIZONAN/A,20 Nov2023,6 Oct2023,days42,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,STATE OF MASSACHUSETTSN/A,20 Nov2023,5 Oct2023,days43,Spouse,buy,100K–250K,N/A
Michael McCaulRepublicanHouseTX,Mastercard IncMA:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$364.08
Michael McCaulRepublicanHouseTX,METROPOLITAN WASHINGTON AIRPORTS AUTHORITYN/A,20 Nov2023,3 Oct2023,days45,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,Meta Platforms IncMETA:US,20 Nov2023,25 Oct2023,days23,Spouse,sell,15K–50K,$299.53
Michael McCaulRepublicanHouseTX,Meta Platforms IncMETA:US,20 Nov2023,13 Oct2023,days35,Spouse,sell,15K–50K,$314.69
Michael McCaulRepublicanHouseTX,Meta Platforms IncMETA:US,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,$306.82
Michael McCaulRepublicanHouseTX,Microsoft CorpMSFT:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,250K–500K,$329.81
Michael McCaulRepublicanHouseTX,CITY OF MILLBROOK ALABAMAN/A,20 Nov2023,20 Oct2023,days28,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,MINNESOTA RURAL WATER FINANCE AUTHORITYN/A,20 Nov2023,5 Oct2023,days43,Spouse,buy,100K–250K,N/A
Michael McCaulRepublicanHouseTX,MISSOURI HEALTH AND EDUCATIONAL FACILITIES AUTHORITYN/A,20 Nov2023,5 Oct2023,days43,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Monster Beverage CorpMNST:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$49.90
Michael McCaulRepublicanHouseTX,Netflix IncNFLX:US,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,$380.33
Michael McCaulRepublicanHouseTX,Neurocrine Biosciences IncNBIX:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$106.07
Michael McCaulRepublicanHouseTX,CITY OF NEW BRAUNFELS TEXASN/A,20 Nov2023,4 Oct2023,days44,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,CITY OF NEW BRAUNFELS TEXASN/A,20 Nov2023,4 Oct2023,days44,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITYN/A,20 Nov2023,26 Oct2023,days22,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,NEW YORK CITY MUNICIPAL WATER FINANCE AUTHORITYN/A,20 Nov2023,5 Oct2023,days43,Spouse,buy,15K–50K,N/A
Michael McCaulRepublicanHouseTX,NORTHERN YORK COUNTY SCHOOL DISTRICT YORK COUNTY PENNSYLVANIAN/A,20 Nov2023,25 Oct2023,days23,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,NORTHSIDE INDEPENDENT SCHOOL DISTRICTN/A,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,NVIDIA CorporationNVDA:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,100K–250K,$405.00
Michael McCaulRepublicanHouseTX,Occidental Petroleum CorpOXY:US,20 Nov2023,12 Oct2023,days36,Spouse,buy,50K–100K,$63.22
Michael McCaulRepublicanHouseTX,OHIO HOUSING FINANCE AGENCYN/A,20 Nov2023,8 Oct2023,days40,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,PASADENA ECONOMIC DEVELOPMENT CORPORATIONN/A,20 Nov2023,25 Oct2023,days23,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Paycom Software IncPAYC:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$240.34
Michael McCaulRepublicanHouseTX,PayPal Holdings IncPYPL:US,20 Nov2023,18 Oct2023,days30,Spouse,sell,15K–50K,$55.80
Michael McCaulRepublicanHouseTX,PayPal Holdings IncPYPL:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$50.39
Michael McCaulRepublicanHouseTX,PayPal Holdings IncPYPL:US,20 Nov2023,31 Oct2023,days17,Spouse,sell,100K–250K,$51.80
Michael McCaulRepublicanHouseTX,PORTLAND WATER DISTRICTN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,Primerica IncPRI:US,20 Nov2023,29 Sept2023,days49,Spouse,sell,15K–50K,$194.01
Michael McCaulRepublicanHouseTX,Prosus NVPROSY:US,20 Nov2023,19 Oct2023,days29,Spouse,sell,1K–15K,$5.59
Michael McCaulRepublicanHouseTX,SAP SESAP:US,20 Nov2023,12 Oct2023,days36,Spouse,buy,50K–100K,$131.66
Michael McCaulRepublicanHouseTX,Schwab (Charles) CorpSCHW:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,50K–100K,$50.12
Michael McCaulRepublicanHouseTX,Shell PLCSHEL:US,20 Nov2023,12 Oct2023,days36,Spouse,buy,15K–50K,$66.54
Michael McCaulRepublicanHouseTX,SOUTH WILLIAMSPORT AREA SCHOOL DISTRICTN/A,20 Nov2023,19 Oct2023,days29,Spouse,buy,15K–50K,N/A
Michael McCaulRepublicanHouseTX,SOUTHCENTRAL PENNSYLVANIA GENERAL AUTHORITYN/A,20 Nov2023,3 Oct2023,days45,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,SOUTHCENTRAL PENNSYLVANIA GENERAL AUTHORITYN/A,20 Nov2023,12 Oct2023,days36,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,CITY OF STAMFORD CONNECTICUTN/A,20 Nov2023,12 Oct2023,days36,Spouse,buy,100K–250K,N/A
Michael McCaulRepublicanHouseTX,Taiwan Semiconductor Manufacturing Co LtdTSM:US,20 Nov2023,27 Oct2023,days21,Spouse,buy,50K–100K,$85.99
Michael McCaulRepublicanHouseTX,Taiwan Semiconductor Manufacturing Co LtdTSM:US,20 Nov2023,12 Oct2023,days36,Spouse,buy,100K–250K,$92.42
Michael McCaulRepublicanHouseTX,CITY OF TALLAHASSEE FLORIDAN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,CITY OF TALLAHASSEE FLORIDAN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,CITY OF TEXARKANA TEXASN/A,20 Nov2023,10 Oct2023,days38,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,TEXAS WATER DEVELOPMENT BOARDN/A,20 Nov2023,12 Oct2023,days36,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Thermo Fisher Scientific IncTMO:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,15K–50K,$431.41
Michael McCaulRepublicanHouseTX,The Timken CoTKR:US,20 Nov2023,29 Sept2023,days49,Spouse,buy,50K–100K,$73.49
Michael McCaulRepublicanHouseTX,TULPEHOCKEN AREA SCHOOL DISTRICT BERKS COUNTY PENNSYLVANIAN/A,20 Nov2023,25 Oct2023,days23,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,12 Oct2023,days36,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,10 Oct2023,days38,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,2 Oct2023,days46,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,3 Oct2023,days45,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,4 Oct2023,days44,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,6 Oct2023,days42,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,4 Oct2023,days44,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,13 Oct2023,days35,Spouse,sell,1K–15K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,12 Oct2023,days36,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,19 Oct2023,days29,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,4 Oct2023,days44,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,5 Oct2023,days43,Spouse,sell,15K–50K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,23 Oct2023,days25,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,ILLINOIS STATE UNIVERSITYN/A,20 Nov2023,25 Oct2023,days23,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,UNIVERSITY OF KANSAS HOSPITAL AUTHORITYN/A,20 Nov2023,17 Oct2023,days31,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Visa IncV:US,20 Nov2023,27 Oct2023,days21,Spouse,sell,100K–250K,$229.27
Michael McCaulRepublicanHouseTX,ALBANY ROAD STRATEGIC OPPORTUNITY FUND LLCN/A,20 Nov2023,28 Sept2023,days50,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,AT&T IncT:US,20 Nov2023,25 Oct2023,days23,Spouse,buy,100K–250K,$15.19
Michael McCaulRepublicanHouseTX,Dominion Energy IncD:US,20 Nov2023,25 Oct2023,days23,Spouse,sell,100K–250K,$40.54
Michael McCaulRepublicanHouseTX,Sun Communities IncSUI:US,20 Nov2023,31 Oct2023,days17,Spouse,buy,100K–250K,$111.24
Michael McCaulRepublicanHouseTX,JPMorgan Chase & CoJPM:US,20 Nov2023,5 Oct2023,days43,Spouse,sell,500K–1M,N/A
Michael McCaulRepublicanHouseTX,JPMorgan Chase & CoJPM:US,20 Nov2023,5 Oct2023,days43,Spouse,buy,500K–1M,N/A
Michael McCaulRepublicanHouseTX,JPMorgan Chase & CoJPM:US,20 Nov2023,19 Oct2023,days29,Spouse,sell,500K–1M,N/A
Michael McCaulRepublicanHouseTX,JPMorgan Chase & CoJPM:US,20 Nov2023,19 Oct2023,days29,Spouse,buy,500K–1M,N/A
Michael McCaulRepublicanHouseTX,JPMORGAN US GOVERNMENT MONEY MARKET FUNDOGVXX:US,20 Nov2023,2 Oct2023,days46,Spouse,buy,15K–50K,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,8 Oct2023,days40,Spouse,buy,500K–1M,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,6 Oct2023,days42,Spouse,buy,500K–1M,N/A
Michael McCaulRepublicanHouseTX,US TREASURY BILLSN/A,20 Nov2023,6 Oct2023,days42,Spouse,buy,500K–1M,N/A
Michael McCaulRepublicanHouseTX,DFA EMERGING MARKETS CORE EQUITY PORTFOLIODFCEX:US,20 Nov2023,2 Oct2023,days46,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,VANGUARD LONG TERM TAX EXEMPT FUNDVWLUX:US,20 Nov2023,2 Oct2023,days46,Spouse,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,DIMENSIO INTER CORE EQUI ETFDFAI:US,20 Nov2023,25 Oct2023,days23,Spouse,buy,500K–1M,$25.11
Michael McCaulRepublicanHouseTX,LAZARD INTERNATIONAL STRATEGIC EQUITY PORTFOLIOLISIX:US,20 Nov2023,25 Oct2023,days23,Spouse,sell,500K–1M,$13.54
Michael McCaulRepublicanHouseTX,Accenture PLCACN:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$290.04
Michael McCaulRepublicanHouseTX,Adobe IncADBE:US,20 Nov2023,27 Oct2023,days21,Child,sell,100K–250K,$508.12
Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,20 Nov2023,31 Oct2023,days17,Child,buy,15K–50K,$124.08
Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,20 Nov2023,31 Oct2023,days17,Child,buy,15K–50K,$124.08
Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,20 Nov2023,31 Oct2023,days17,Child,sell,15K–50K,$124.08
Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,20 Nov2023,27 Oct2023,days21,Child,sell,100K–250K,$122.17
Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,20 Nov2023,16 Oct2023,days32,Child,sell,15K–50K,$140.49
Michael McCaulRepublicanHouseTX,Amazon.com IncAMZN:US,20 Nov2023,31 Oct2023,days17,Child,buy,15K–50K,$133.09
Michael McCaulRepublicanHouseTX,Amazon.com IncAMZN:US,20 Nov2023,27 Oct2023,days21,Child,sell,100K–250K,$127.74
Michael McCaulRepublicanHouseTX,Arista Networks IncANET:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$176.19
Michael McCaulRepublicanHouseTX,ASML Holding NVASML:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$590.00
Michael McCaulRepublicanHouseTX,HARTSFIELD JACKSON INTERNATIONAL AIRPORT CITY OF ATLANTA GEORGIAN/A,20 Nov2023,12 Oct2023,days36,Child,buy,15K–50K,N/A
Michael McCaulRepublicanHouseTX,AUTODESK IncADSK:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$195.15
Michael McCaulRepublicanHouseTX,Automatic Data Processing IncADP:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,$214.84
Michael McCaulRepublicanHouseTX,AVONWORTH SCHOOL DISTRICTN/A,20 Nov2023,31 Oct2023,days17,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,BANGOR TOWNSHIP SCHOOL DISTRICT COUNTY OF BAY STATE OF MICHIGANN/A,20 Nov2023,2 Oct2023,days46,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,18 Oct2023,days30,Child,buy,15K–50K,$50.71
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Child,buy,15K–50K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Child,buy,15K–50K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,31 Oct2023,days17,Child,sell,15K–50K,$51.19
Michael McCaulRepublicanHouseTX,Boston Scientific CorpBSX:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,$49.52
Michael McCaulRepublicanHouseTX,COUNTY OF BROWARD FLORIDA AIRPORT SYSTEM REVENUEN/A,20 Nov2023,2 Oct2023,days46,Child,sell,50K–100K,N/A
Michael McCaulRepublicanHouseTX,Chipotle Mexican Grill IncCMG:US,20 Nov2023,18 Oct2023,days30,Child,buy,15K–50K,"$1,840.73"
Michael McCaulRepublicanHouseTX,Chipotle Mexican Grill IncCMG:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,"$1,887.59"
Michael McCaulRepublicanHouseTX,Citigroup IncC:US,20 Nov2023,12 Oct2023,days36,Child,sell,100K–250K,$41.53
Michael McCaulRepublicanHouseTX,ConocoPhillipsCOP:US,20 Nov2023,10 Oct2023,days38,Child,buy,15K–50K,$120.39
Michael McCaulRepublicanHouseTX,CORE & MAIN INCCNM:US,20 Nov2023,29 Sept2023,days49,Child,buy,50K–100K,$28.85
Michael McCaulRepublicanHouseTX,Elevance Health IncELV:US,20 Nov2023,29 Sept2023,days49,Child,buy,50K–100K,$435.42
Michael McCaulRepublicanHouseTX,Elevance Health IncELV:US,20 Nov2023,13 Oct2023,days35,Child,buy,50K–100K,$454.11
Michael McCaulRepublicanHouseTX,Entegris IncENTG:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,$87.82
Michael McCaulRepublicanHouseTX,Entegris IncENTG:US,20 Nov2023,31 Oct2023,days17,Child,sell,1K–15K,$88.04
Michael McCaulRepublicanHouseTX,EPAM Systems IncEPAM:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$210.44
Michael McCaulRepublicanHouseTX,FirstCash Holdings IncFCFS:US,20 Nov2023,5 Oct2023,days43,Child,sell,15K–50K,$101.04
Michael McCaulRepublicanHouseTX,Fiserv IncFI:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$112.46
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,31 Oct2023,days17,Child,sell,15K–50K,$225.17
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,$221.90
Michael McCaulRepublicanHouseTX,FleetCor Technologies IncFLT:US,20 Nov2023,18 Oct2023,days30,Child,sell,15K–50K,$247.76
Michael McCaulRepublicanHouseTX,CITY OF FORT MYERSN/A,20 Nov2023,19 Oct2023,days29,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,Fortinet IncFTNT:US,20 Nov2023,27 Oct2023,days21,Child,sell,15K–50K,$56.26
Michael McCaulRepublicanHouseTX,GARNET VALLEY SCHOOL DISTRICT DELAWARE COUNTY PENNSYLVANIAN/A,20 Nov2023,19 Oct2023,days29,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,General Electric CoGE:US,20 Nov2023,28 Sept2023,days50,Child,sell,50K–100K,$112.34
Michael McCaulRepublicanHouseTX,Genpact LtdG:US,20 Nov2023,5 Oct2023,days43,Child,buy,1K–15K,$35.71
Michael McCaulRepublicanHouseTX,HIDALGO COUNTY TXN/A,20 Nov2023,19 Oct2023,days29,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,HIDALGO COUNTY TXN/A,20 Nov2023,19 Oct2023,days29,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,CITY AND COUNTY OF HONOLULUN/A,20 Nov2023,11 Oct2023,days37,Child,buy,1K–15K,N/A
Michael McCaulRepublicanHouseTX,IAC/InterActiveCorpIAC:US,20 Nov2023,2 Oct2023,days46,Child,sell,50K–100K,$50.35
Michael McCaulRepublicanHouseTX,Insight Enterprises IncNSIT:US,20 Nov2023,29 Sept2023,days49,Child,sell,15K–50K,$145.50
Michael McCaulRepublicanHouseTX,Intuit IncINTU:US,20 Nov2023,27 Oct2023,days21,Child,sell,50K–100K,$479.52
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,27 Oct2023,days21,Child,buy,15K–50K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,26 Oct2023,days22,Child,buy,1K–15K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,18 Oct2023,days30,Child,buy,15K–50K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,4 Oct2023,days44,Child,buy,100K–250K,$1.00
Michael McCaulRepublicanHouseTX,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUNDJTSXX:US,20 Nov2023,2 Oct2023,days46,Child,buy,50K–100K,$1.00
